,image_index,nodule_index,gt_box,p2_max_iou,p3_max_iou,p4_max_iou
3596,2574,0,"[75.5, 121.5, 123.5, 87.5, 128.0, 126.5]",0.23920266330242157,0.05461852252483368,0.00714111328125
3597,2575,0,"[16.5, 58.5, 101.5, 69.5, 99.5, 111.5]",0.02356189675629139,0.11003180593252182,0.2095077484846115
3598,2575,1,"[18.5, 18.5, 1.5, 36.5, 44.5, 5.5]",0.12030075490474701,0.20711974799633026,0.04677867889404297
3599,2576,0,"[34.5, 0.0, 15.5, 43.5, 11.5, 17.5]",0.20033389329910278,0.050537109375,0.006317138671875
3600,2577,0,"[105.5, 82.5, 2.5, 121.5, 98.5, 6.5]",0.20000000298023224,0.1805395483970642,0.03125
3601,2578,0,"[0.0, 87.5, 69.5, 4.5, 95.5, 72.5]",0.1648661345243454,0.0263671875,0.0032958984375
3602,2579,0,"[0.0, 51.5, 81.5, 8.5, 67.5, 84.5]",0.2041884809732437,0.09619714319705963,0.012451171875
3603,2580,0,"[10.5, 58.5, 64.5, 19.5, 69.5, 69.5]",0.3875301480293274,0.10267803817987442,0.015106201171875
3604,2581,0,"[79.5, 61.5, 16.5, 88.5, 70.5, 19.5]",0.2604340612888336,0.059326171875,0.007415771484375
3605,2582,0,"[51.5, 69.5, 16.5, 59.5, 79.5, 20.5]",0.3333333432674408,0.078125,0.009765625
3606,2583,0,"[102.5, 75.5, 54.5, 123.5, 104.5, 60.5]",0.10153357684612274,0.23762376606464386,0.1007782369852066
3607,2584,0,"[126.5, 0.0, 19.5, 128.0, 40.5, 23.5]",0.06789250671863556,0.022625500336289406,0.0058502694591879845
3608,2584,1,"[91.5, 65.5, 20.5, 108.5, 73.5, 21.5]",0.10204081982374191,0.03118908405303955,0.004150390625
3609,2584,2,"[89.5, 4.5, 26.5, 100.5, 12.5, 27.5]",0.09489051252603531,0.02048780396580696,0.002685546875
3610,2584,3,"[77.5, 0.0, 28.5, 93.5, 19.5, 31.5]",0.15286624431610107,0.1547243446111679,0.028564453125
3611,2584,4,"[43.5, 5.5, 29.5, 64.5, 23.5, 32.5]",0.13204951584339142,0.1535068303346634,0.03460693359375
3612,2584,5,"[10.5, 0.0, 40.5, 21.5, 2.5, 41.5]",0.036005761474370956,0.005793035961687565,0.0008392333984375
3613,2584,6,"[124.5, 22.5, 48.5, 128.0, 48.5, 50.5]",0.08777429163455963,0.026884300634264946,0.005232088267803192
3614,2584,7,"[69.5, 0.0, 53.5, 128.0, 58.5, 73.5]",0.007480458822101355,0.05393075570464134,0.23026899993419647
3615,2584,8,"[65.5, 3.5, 73.5, 75.5, 10.5, 75.5]",0.18978102505207062,0.0341796875,0.0042724609375
3616,2584,9,"[45.5, 7.5, 74.5, 64.5, 24.5, 76.5]",0.12427184730768204,0.08277200907468796,0.019123433157801628
3617,2584,10,"[67.5, 0.0, 99.5, 128.0, 37.5, 117.5]",0.012537496164441109,0.10029996931552887,0.3001404404640198
3618,2584,11,"[68.5, 0.0, 117.5, 77.5, 7.5, 121.5]",0.29900333285331726,0.06591796875,0.00823974609375
3619,2584,12,"[58.5, 2.5, 119.5, 68.5, 11.5, 124.5]",0.4131472706794739,0.10379992425441742,0.01373291015625
3620,2584,13,"[69.5, 9.5, 120.5, 79.5, 20.5, 121.5]",0.11469534039497375,0.025603510439395905,0.00335693359375
3621,2584,14,"[47.5, 10.5, 120.5, 59.5, 20.5, 124.5]",0.3191489279270172,0.11067961156368256,0.0146484375
3622,2585,0,"[80.5, 116.5, 10.5, 86.5, 125.5, 17.5]",0.4802494943141937,0.09228515625,0.01153564453125
3623,2586,0,"[46.5, 24.5, 24.5, 58.5, 35.5, 28.5]",0.3265306055545807,0.12890625,0.01611328125
3624,2587,0,"[42.5, 39.5, 46.5, 54.5, 53.5, 56.5]",0.28037384152412415,0.29405176639556885,0.05126953125
3625,2588,0,"[83.5, 97.5, 87.5, 94.5, 114.5, 90.5]",0.21793416142463684,0.10874352604150772,0.017120361328125
3626,2589,0,"[74.5, 120.5, 51.5, 84.5, 128.0, 54.5]",0.22425249218940735,0.052042119204998016,0.006866455078125
3627,2590,0,"[24.5, 10.5, 109.5, 35.5, 21.5, 112.5]",0.2589927911758423,0.07562416791915894,0.011077880859375
3628,2591,0,"[79.5, 10.5, 29.5, 85.5, 15.5, 32.5]",0.17578125,0.02197265625,0.00274658203125
3629,2591,1,"[61.5, 40.5, 40.5, 71.5, 46.5, 44.5]",0.3055555522441864,0.05859375,0.00732421875
3630,2591,2,"[60.5, 33.5, 47.5, 69.5, 42.5, 54.5]",0.5660377144813538,0.138427734375,0.017303466796875
3631,2591,3,"[63.5, 0.5, 40.5, 73.5, 8.5, 44.5]",0.30612245202064514,0.078125,0.009765625
3632,2592,0,"[36.5, 93.5, 64.5, 45.5, 105.5, 69.5]",0.3989361822605133,0.1318359375,0.0164794921875
3633,2593,0,"[34.5, 43.5, 60.5, 39.5, 47.5, 65.5]",0.1953125,0.0244140625,0.0030517578125
3634,2594,0,"[29.5, 82.5, 31.5, 51.5, 110.5, 39.5]",0.08280254900455475,0.2818181812763214,0.11738202720880508
3635,2595,0,"[110.5, 11.5, 51.5, 121.5, 22.5, 53.5]",0.18927444517612457,0.056245435029268265,0.00738525390625
3636,2596,0,"[56.5, 2.5, 22.5, 66.5, 12.5, 24.5]",0.20270270109176636,0.046273745596408844,0.006103515625
3637,2597,0,"[79.5, 121.5, 64.5, 84.5, 125.5, 66.5]",0.078125,0.009765625,0.001220703125
3638,2598,0,"[116.5, 97.5, 81.5, 123.5, 106.5, 84.5]",0.231985941529274,0.046142578125,0.005767822265625
3639,2599,0,"[33.5, 37.5, 54.5, 79.5, 60.5, 56.5]",0.05119999870657921,0.08982456475496292,0.0390801876783371
3640,2600,0,"[92.5, 20.5, 51.5, 106.5, 37.5, 54.5]",0.1856866478919983,0.15652801096439362,0.02178955078125
3641,2601,0,"[8.5, 60.5, 46.5, 33.5, 85.5, 49.5]",0.08747152984142303,0.14760714769363403,0.057220458984375
3642,2602,0,"[71.5, 75.5, 60.5, 82.5, 88.5, 63.5]",0.2563417851924896,0.10030394792556763,0.013092041015625
3643,2603,0,"[26.5, 51.5, 36.5, 75.5, 109.5, 84.5]",0.0037532253190875053,0.030025802552700043,0.24020642042160034
3644,2604,0,"[99.5, 0.0, 0.5, 113.5, 12.5, 8.5]",0.27807486057281494,0.3085714280605316,0.042724609375
3645,2605,0,"[66.5, 78.5, 75.5, 78.5, 90.5, 78.5]",0.25531914830207825,0.09108433872461319,0.01318359375
3646,2606,0,"[46.5, 34.5, 89.5, 104.5, 99.5, 114.5]",0.005432360805571079,0.043458886444568634,0.25242066383361816
3647,2607,0,"[14.5, 41.5, 5.5, 22.5, 49.5, 8.5]",0.3152732253074646,0.046875,0.005859375
3648,2608,0,"[17.5, 93.5, 53.5, 33.5, 105.5, 58.5]",0.2432432472705841,0.1907677799463272,0.029296875
3649,2609,0,"[37.5, 24.5, 61.5, 46.5, 32.5, 64.5]",0.27272728085517883,0.052734375,0.006591796875
3650,2610,0,"[0.0, 0.0, 11.5, 51.5, 22.5, 24.5]",0.03398888185620308,0.2005043923854828,0.24329540133476257
3651,2610,1,"[26.5, 5.5, 14.5, 33.5, 16.5, 15.5]",0.10506566613912582,0.018798828125,0.002349853515625
3652,2611,0,"[72.5, 29.5, 8.5, 106.5, 55.5, 13.5]",0.06938421726226807,0.17689330875873566,0.12374217808246613
3653,2611,1,"[73.5, 63.5, 27.5, 91.5, 79.5, 29.5]",0.13333334028720856,0.09044229239225388,0.017578125
3654,2611,2,"[18.5, 36.5, 43.5, 36.5, 56.5, 46.5]",0.1371428519487381,0.16787002980709076,0.032108552753925323
3655,2611,3,"[46.5, 83.5, 58.5, 72.5, 110.5, 63.5]",0.08643976598978043,0.2023395448923111,0.08586693555116653
3656,2611,4,"[33.5, 92.5, 47.5, 114.5, 128.0, 57.5]",0.016674192622303963,0.08451355248689651,0.1669100821018219
3657,2612,0,"[5.5, 16.5, 93.5, 19.5, 28.5, 97.5]",0.27586206793785095,0.15615907311439514,0.0205078125
3658,2612,1,"[25.5, 105.5, 23.5, 35.5, 113.5, 26.5]",0.31468531489372253,0.05859375,0.00732421875
3659,2613,0,"[88.5, 28.5, 67.5, 103.5, 45.5, 70.5]",0.17695853114128113,0.1236058920621872,0.023345947265625
3660,2614,0,"[29.5, 0.0, 40.5, 48.5, 16.5, 45.5]",0.18186984956264496,0.1904987096786499,0.0478363037109375
3661,2614,1,"[32.5, 0.0, 49.5, 51.5, 17.5, 54.5]",0.15266366302967072,0.22202768921852112,0.0507354736328125
3662,2615,0,"[46.5, 73.5, 23.5, 66.5, 99.5, 28.5]",0.11461318284273148,0.2095375657081604,0.079345703125
3663,2616,0,"[49.5, 70.5, 28.5, 62.5, 86.5, 33.5]",0.25974026322364807,0.16008809208869934,0.03173828125
3664,2617,0,"[45.5, 83.5, 86.5, 56.5, 94.5, 90.5]",0.34594595432281494,0.112190380692482,0.0147705078125
3665,2618,0,"[33.5, 3.5, 83.5, 43.5, 14.5, 85.5]",0.21192052960395813,0.051144666969776154,0.0067138671875
3666,2619,0,"[119.5, 82.5, 60.5, 128.0, 94.5, 62.5]",0.16993464529514313,0.04330947622656822,0.0062255859375
3667,2620,0,"[0.0, 77.5, 21.5, 9.5, 89.5, 22.5]",0.10600706934928894,0.02783203125,0.00347900390625
3668,2620,1,"[0.5, 81.5, 21.5, 9.5, 88.5, 22.5]",0.0926365777850151,0.015380859375,0.001922607421875
3669,2621,0,"[97.5, 87.5, 44.5, 106.5, 94.5, 45.5]",0.09942638874053955,0.015380859375,0.001922607421875
3670,2622,0,"[33.5, 121.5, 40.5, 42.5, 128.0, 43.5]",0.26494941115379333,0.0428466796875,0.0053558349609375
3671,2623,0,"[74.5, 41.5, 4.5, 85.5, 56.5, 14.5]",0.28537455201148987,0.2605023682117462,0.05035400390625
3672,2624,0,"[69.5, 44.5, 39.5, 80.5, 56.5, 40.5]",0.11034482717514038,0.0322265625,0.0040283203125
3673,2624,1,"[72.5, 14.5, 39.5, 112.5, 51.5, 41.5]",0.038277510553598404,0.07823961228132248,0.050962626934051514
3674,2625,0,"[64.5, 100.5, 68.5, 83.5, 119.5, 72.5]",0.1505882292985916,0.20987115800380707,0.0440673828125
3675,2626,0,"[72.5, 18.5, 58.5, 80.5, 25.5, 60.5]",0.17073170840740204,0.02734375,0.00341796875
3676,2627,0,"[15.5, 20.5, 3.5, 25.5, 29.5, 5.5]",0.19413287937641144,0.0439453125,0.0054931640625
3677,2627,1,"[89.5, 44.5, 37.5, 98.5, 56.5, 40.5]",0.2981366515159607,0.0791015625,0.0098876953125
3678,2628,0,"[47.5, 90.5, 17.5, 56.5, 99.5, 18.5]",0.08957280963659286,0.019775390625,0.002471923828125
3679,2629,0,"[106.5, 0.0, 107.5, 116.5, 5.5, 113.5]",0.4163162410259247,0.07623100280761719,0.01007080078125
3680,2630,0,"[42.5, 81.5, 38.5, 65.5, 101.5, 41.5]",0.11294117569923401,0.16312658786773682,0.0421142578125
3681,2631,0,"[38.5, 79.5, 39.5, 50.5, 95.5, 43.5]",0.25,0.1407129466533661,0.0234375
3682,2632,0,"[112.5, 51.5, 97.5, 128.0, 127.5, 111.5]",0.031045354902744293,0.12013057619333267,0.16409868001937866
3683,2632,1,"[122.5, 116.5, 97.5, 126.5, 118.5, 98.5]",0.015625,0.001953125,0.000244140625
3684,2632,2,"[110.5, 124.5, 97.5, 116.5, 128.0, 98.5]",0.041015625,0.005126953125,0.000640869140625
3685,2632,3,"[109.5, 112.5, 99.5, 118.5, 120.5, 101.5]",0.18840579688549042,0.03515625,0.00439453125
3686,2633,0,"[72.5, 73.5, 106.5, 101.5, 97.5, 118.5]",0.061302680522203445,0.27540984749794006,0.2548828125
3687,2634,0,"[48.5, 10.5, 52.5, 55.5, 17.5, 54.5]",0.14446529746055603,0.02392578125,0.00299072265625
3688,2634,1,"[54.5, 77.5, 74.5, 67.5, 88.5, 77.5]",0.2563417851924896,0.104736328125,0.013092041015625
3689,2635,0,"[106.5, 29.5, 61.5, 115.5, 36.5, 63.5]",0.18038852512836456,0.03076171875,0.00384521484375
3690,2636,0,"[98.5, 79.5, 23.5, 110.5, 90.5, 26.5]",0.2681564390659332,0.08358460664749146,0.0120849609375
3691,2637,0,"[58.5, 96.5, 49.5, 63.5, 101.5, 50.5]",0.048828125,0.006103515625,0.000762939453125
3692,2638,0,"[110.5, 114.5, 90.5, 123.5, 127.5, 92.5]",0.1772853136062622,0.07230955362319946,0.01031494140625
3693,2639,0,"[17.5, 115.5, 11.5, 28.5, 127.5, 14.5]",0.2681564390659332,0.08771717548370361,0.0120849609375
3694,2639,1,"[3.5, 95.5, 17.5, 10.5, 101.5, 18.5]",0.0757281556725502,0.01025390625,0.00128173828125
3695,2639,2,"[38.5, 7.5, 67.5, 45.5, 13.5, 69.5]",0.1640625,0.0205078125,0.0025634765625
3696,2639,3,"[37.5, 6.5, 63.5, 46.5, 15.5, 66.5]",0.313043475151062,0.059326171875,0.007415771484375
3697,2639,4,"[17.5, 113.5, 8.5, 28.5, 124.5, 11.5]",0.2811127305030823,0.08011869341135025,0.011077880859375
3698,2639,5,"[8.5, 83.5, 31.5, 23.5, 96.5, 33.5]",0.16537468135356903,0.0684768334031105,0.01190185546875
3699,2640,0,"[23.5, 119.5, 120.5, 31.5, 127.5, 127.5]",0.3193609416484833,0.109375,0.013671875
3700,2641,0,"[23.5, 38.5, 69.5, 57.5, 67.5, 76.5]",0.05944555625319481,0.1946556568145752,0.18382571637630463
3701,2641,1,"[103.5, 68.5, 74.5, 128.0, 90.5, 79.5]",0.11084170639514923,0.22338317334651947,0.070645771920681
3702,2642,0,"[115.5, 89.5, 32.5, 126.5, 98.5, 36.5]",0.39263802766799927,0.09188137948513031,0.0120849609375
3703,2643,0,"[101.5, 98.5, 69.5, 109.5, 106.5, 71.5]",0.2132701426744461,0.03125,0.00390625
3704,2644,0,"[99.5, 114.5, 74.5, 109.5, 122.5, 77.5]",0.28932705521583557,0.055501461029052734,0.00732421875
3705,2645,0,"[0.0, 70.5, 64.5, 21.5, 93.5, 79.5]",0.06902594864368439,0.34354397654533386,0.20852285623550415
3706,2646,0,"[67.5, 0.0, 68.5, 80.5, 7.5, 72.5]",0.2704225480556488,0.09121868014335632,0.01190185546875
3707,2647,0,"[75.5, 15.5, 54.5, 83.5, 22.5, 59.5]",0.3637537658214569,0.068359375,0.008544921875
3708,2648,0,"[48.5, 63.5, 37.5, 59.5, 74.5, 38.5]",0.11247803270816803,0.029541015625,0.003692626953125
3709,2649,0,"[35.5, 18.5, 62.5, 55.5, 33.5, 69.5]",0.20702402293682098,0.32280102372169495,0.0640869140625
3710,2650,0,"[0.0, 24.5, 12.5, 16.5, 50.5, 17.5]",0.13692767918109894,0.19080327451229095,0.065460205078125
3711,2650,1,"[60.5, 106.5, 34.5, 84.5, 128.0, 37.5]",0.10278372466564178,0.15750615298748016,0.0472412109375
3712,2651,0,"[50.5, 97.5, 63.5, 122.5, 128.0, 74.5]",0.021195562556385994,0.11070922762155533,0.17427180707454681
3713,2652,0,"[35.5, 0.0, 97.5, 61.5, 16.5, 104.5]",0.13423685729503632,0.24565713107585907,0.07459951192140579
3714,2653,0,"[1.5, 44.5, 45.5, 9.5, 53.5, 48.5]",0.30174341797828674,0.052734375,0.006591796875
3715,2654,0,"[72.5, 92.5, 69.5, 82.5, 101.5, 72.5]",0.29900333285331726,0.06591796875,0.00823974609375
3716,2655,0,"[36.5, 46.5, 78.5, 64.5, 71.5, 89.5]",0.062079668045043945,0.3135857582092285,0.1997450441122055
3717,2655,1,"[79.5, 118.5, 39.5, 92.5, 128.0, 44.5]",0.3616636395454407,0.14412282407283783,0.0188446044921875
3718,2656,0,"[43.5, 54.5, 17.5, 59.5, 65.5, 24.5]",0.28803545236587524,0.28866851329803467,0.03759765625
3719,2656,1,"[35.5, 73.5, 91.5, 47.5, 83.5, 96.5]",0.4040403962135315,0.1395292431116104,0.018310546875
3720,2657,0,"[75.5, 70.5, 31.5, 128.0, 122.5, 74.5]",0.0043615298345685005,0.034892238676548004,0.27913790941238403
3721,2658,0,"[59.5, 1.5, 84.5, 70.5, 13.5, 87.5]",0.2681564390659332,0.07948333024978638,0.0120849609375
3722,2658,1,"[113.5, 119.5, 103.5, 121.5, 128.0, 106.5]",0.2566915452480316,0.0498046875,0.0062255859375
3723,2659,0,"[102.5, 65.5, 39.5, 112.5, 75.5, 43.5]",0.3571428656578064,0.09765625,0.01220703125
3724,2660,0,"[115.5, 75.5, 37.5, 125.5, 85.5, 42.5]",0.3335529565811157,0.1088726669549942,0.0152587890625
3725,2661,0,"[77.5, 0.5, 57.5, 128.0, 44.5, 67.5]",0.023042304441332817,0.10776224732398987,0.2288370430469513
3726,2662,0,"[111.5, 119.5, 89.5, 118.5, 126.5, 92.5]",0.23813997209072113,0.035888671875,0.004486083984375
3727,2663,0,"[99.5, 89.5, 30.5, 128.0, 128.0, 51.5]",0.022220052778720856,0.17125408351421356,0.3801351487636566
3728,2664,0,"[0.0, 23.5, 52.5, 19.5, 62.5, 64.5]",0.05610344186425209,0.29045480489730835,0.21763646602630615
3729,2665,0,"[97.5, 55.5, 67.5, 109.5, 67.5, 70.5]",0.25531914830207825,0.09108433872461319,0.01318359375
3730,2666,0,"[120.5, 87.5, 104.5, 128.0, 96.5, 110.5]",0.3053380846977234,0.098876953125,0.012359619140625
3731,2667,0,"[62.5, 70.5, 0.0, 92.5, 84.5, 8.5]",0.11347517371177673,0.3149228096008301,0.09111654758453369
3732,2668,0,"[50.5, 2.5, 36.5, 86.5, 73.5, 45.5]",0.020836951211094856,0.09291820973157883,0.18694134056568146
3733,2669,0,"[0.0, 2.5, 80.5, 19.5, 43.5, 88.5]",0.06407886743545532,0.2331922948360443,0.1460845172405243
3734,2670,0,"[90.5, 32.5, 41.5, 105.5, 43.5, 45.5]",0.27947598695755005,0.14271984994411469,0.0201416015625
3735,2671,0,"[84.5, 10.5, 69.5, 95.5, 19.5, 71.5]",0.20338982343673706,0.04833984375,0.00604248046875
3736,2672,0,"[105.5, 35.5, 27.5, 111.5, 42.5, 28.5]",0.06898215413093567,0.01025390625,0.00128173828125
3737,2673,0,"[93.5, 92.5, 26.5, 100.5, 100.5, 28.5]",0.15662650763988495,0.02734375,0.00341796875
3738,2673,1,"[118.5, 29.5, 83.5, 128.0, 43.5, 85.5]",0.18237082660198212,0.06494140625,0.00811767578125
3739,2674,0,"[98.5, 39.5, 11.5, 127.5, 63.5, 18.5]",0.08373591303825378,0.24972128868103027,0.11445850133895874
3740,2675,0,"[0.0, 52.5, 91.5, 24.5, 74.5, 96.5]",0.11084170639514923,0.22338317334651947,0.070645771920681
3741,2676,0,"[32.5, 102.5, 20.5, 47.5, 115.5, 21.5]",0.09953343868255615,0.03609803318977356,0.005950927734375
3742,2676,1,"[54.5, 51.5, 51.5, 69.5, 64.5, 52.5]",0.09953343868255615,0.04093638062477112,0.005950927734375
3743,2677,0,"[62.5, 0.0, 84.5, 71.5, 5.5, 87.5]",0.2305542677640915,0.0362548828125,0.0045318603515625
3744,2678,0,"[15.5, 52.5, 0.0, 65.5, 97.5, 4.5]",0.027828775346279144,0.08814752101898193,0.12036045640707016
3745,2679,0,"[15.5, 27.5, 1.5, 25.5, 43.5, 2.5]",0.09803921729326248,0.03779565915465355,0.0048828125
3746,2680,0,"[100.5, 7.5, 13.5, 115.5, 23.5, 15.5]",0.14814814925193787,0.08926445990800858,0.0146484375
3747,2681,0,"[2.5, 85.5, 39.5, 27.5, 101.5, 43.5]",0.13793103396892548,0.19463087618350983,0.041707079857587814
3748,2681,1,"[74.5, 89.5, 20.5, 87.5, 100.5, 23.5]",0.2563417851924896,0.08702179789543152,0.013092041015625
3749,2681,2,"[51.5, 43.5, 19.5, 64.5, 52.5, 21.5]",0.16199377179145813,0.05160898715257645,0.00714111328125
3750,2681,3,"[37.5, 104.5, 33.5, 47.5, 113.5, 36.5]",0.29900333285331726,0.06591796875,0.00823974609375
3751,2682,0,"[37.5, 22.5, 20.5, 45.5, 31.5, 21.5]",0.10658455640077591,0.017578125,0.002197265625
3752,2683,0,"[73.5, 0.5, 37.5, 84.5, 13.5, 38.5]",0.10829102993011475,0.02932070568203926,0.004364013671875
3753,2683,1,"[59.5, 15.5, 24.5, 70.5, 24.5, 27.5]",0.2388973981142044,0.06898649781942368,0.009063720703125
3754,2683,2,"[68.5, 4.5, 42.5, 83.5, 14.5, 43.5]",0.10702341049909592,0.03662109375,0.00457763671875
3755,2683,3,"[74.5, 1.5, 36.5, 81.5, 11.5, 40.5]",0.39436620473861694,0.068359375,0.008544921875
3756,2684,0,"[61.5, 0.0, 13.5, 80.5, 20.5, 18.5]",0.1326272189617157,0.2375345528125763,0.0594329833984375
3757,2685,0,"[122.5, 94.5, 95.5, 128.0, 100.5, 96.5]",0.064453125,0.008056640625,0.001007080078125
3758,2686,0,"[8.5, 56.5, 95.5, 20.5, 70.5, 100.5]",0.3100775182247162,0.15468740463256836,0.025634765625
3759,2686,1,"[46.5, 41.5, 19.5, 74.5, 59.5, 25.5]",0.12182740867137909,0.2642045319080353,0.08335855603218079
3760,2687,0,"[0.0, 59.5, 15.5, 25.5, 79.5, 18.5]",0.10378378629684448,0.158089742064476,0.0438249446451664
3761,2687,1,"[124.5, 6.5, 11.5, 128.0, 104.5, 23.5]",0.05086285248398781,0.08509513735771179,0.03781654313206673
3762,2687,2,"[100.5, 81.5, 22.5, 117.5, 111.5, 26.5]",0.11149825900793076,0.19284602999687195,0.04811803624033928
3763,2688,0,"[32.5, 93.5, 55.5, 39.5, 100.5, 59.5]",0.2530973553657532,0.0478515625,0.0059814453125
3764,2689,0,"[43.5, 65.5, 24.5, 57.5, 80.5, 26.5]",0.15920397639274597,0.08077061176300049,0.0128173828125
3765,2690,0,"[92.5, 39.5, 61.5, 99.5, 49.5, 66.5]",0.2744409441947937,0.08544921875,0.01068115234375
3766,2691,0,"[0.5, 18.5, 71.5, 2.5, 21.5, 72.5]",0.01171875,0.00146484375,0.00018310546875
3767,2692,0,"[87.5, 8.5, 39.5, 93.5, 16.5, 42.5]",0.2170686423778534,0.03515625,0.00439453125
3768,2692,1,"[36.5, 47.5, 27.5, 40.5, 52.5, 28.5]",0.0390625,0.0048828125,0.0006103515625
3769,2693,0,"[91.5, 72.5, 0.0, 118.5, 97.5, 6.5]",0.08504041284322739,0.24400615692138672,0.1338958740234375
3770,2694,0,"[64.5, 13.5, 62.5, 75.5, 24.5, 67.5]",0.40150564908981323,0.147705078125,0.018463134765625
3771,2695,0,"[114.5, 50.5, 83.5, 125.5, 59.5, 86.5]",0.2635689079761505,0.062008943408727646,0.009063720703125
3772,2695,1,"[60.5, 65.5, 48.5, 65.5, 69.5, 51.5]",0.1171875,0.0146484375,0.0018310546875
3773,2695,2,"[122.5, 106.5, 76.5, 128.0, 116.5, 79.5]",0.22367826104164124,0.03819211944937706,0.005035400390625
3774,2696,0,"[7.5, 19.5, 32.5, 21.5, 34.5, 36.5]",0.23357664048671722,0.17216813564300537,0.025634765625
3775,2697,0,"[45.5, 111.5, 49.5, 58.5, 120.5, 52.5]",0.22065064311027527,0.085693359375,0.010711669921875
3776,2698,0,"[29.5, 62.5, 14.5, 36.5, 68.5, 15.5]",0.0757281556725502,0.01025390625,0.00128173828125
3777,2699,0,"[37.5, 4.5, 120.5, 51.5, 19.5, 125.5]",0.25764894485473633,0.25634765625,0.03204345703125
3778,2700,0,"[15.5, 0.0, 93.5, 28.5, 6.5, 94.5]",0.08751139789819717,0.019820699468255043,0.0025787353515625
3779,2701,0,"[34.5, 13.5, 23.5, 48.5, 26.5, 24.5]",0.10158730298280716,0.03948487341403961,0.00555419921875
3780,2702,0,"[61.5, 6.5, 0.0, 81.5, 24.5, 2.5]",0.1277955323457718,0.10859013348817825,0.026682524010539055
3781,2703,0,"[85.5, 12.5, 42.5, 88.5, 16.5, 45.5]",0.0703125,0.0087890625,0.0010986328125
3782,2703,1,"[76.5, 0.0, 22.5, 79.5, 3.5, 26.5]",0.08203125,0.01025390625,0.00128173828125
3783,2704,0,"[14.5, 58.5, 70.5, 25.5, 66.5, 72.5]",0.19548219442367554,0.04296875,0.00537109375
3784,2705,0,"[74.5, 37.5, 83.5, 101.5, 72.5, 92.5]",0.04836646839976311,0.20872901380062103,0.2321401983499527
3785,2706,0,"[9.5, 75.5, 40.5, 28.5, 104.5, 47.5]",0.0876275822520256,0.2908618748188019,0.11544259637594223
3786,2707,0,"[12.5, 81.5, 22.5, 22.5, 94.5, 25.5]",0.2704225480556488,0.07552145421504974,0.01190185546875
3787,2708,0,"[95.5, 8.5, 7.5, 109.5, 20.5, 12.5]",0.3100775182247162,0.1704309731721878,0.025634765625
3788,2709,0,"[0.0, 0.0, 89.5, 53.5, 39.5, 103.5]",0.017305774614214897,0.09577877074480057,0.2925282120704651
3789,2709,1,"[88.5, 43.5, 27.5, 99.5, 53.5, 28.5]",0.10676156729459763,0.025478484109044075,0.00335693359375
3790,2709,2,"[0.5, 0.0, 89.5, 58.5, 35.5, 104.5]",0.016577627509832382,0.10068909078836441,0.2616296410560608
3791,2710,0,"[104.5, 82.5, 29.5, 110.5, 87.5, 31.5]",0.10638298094272614,0.0146484375,0.0018310546875
3792,2710,1,"[117.5, 88.5, 20.5, 122.5, 91.5, 22.5]",0.05242718383669853,0.00732421875,0.00091552734375
3793,2711,0,"[79.5, 73.5, 66.5, 92.5, 81.5, 69.5]",0.27950310707092285,0.07302823662757874,0.009521484375
3794,2712,0,"[103.5, 22.5, 46.5, 111.5, 30.5, 49.5]",0.2622142434120178,0.046875,0.005859375
3795,2713,0,"[48.5, 65.5, 31.5, 57.5, 74.5, 34.5]",0.313043475151062,0.059326171875,0.007415771484375
3796,2714,0,"[31.5, 31.5, 76.5, 43.5, 40.5, 78.5]",0.1666666716337204,0.052734375,0.006591796875
3797,2715,0,"[88.5, 77.5, 71.5, 116.5, 101.5, 76.5]",0.09009008854627609,0.20725388824939728,0.1025390625
3798,2716,0,"[68.5, 11.5, 92.5, 81.5, 25.5, 95.5]",0.2217090129852295,0.12793099880218506,0.01666259765625
3799,2717,0,"[106.5, 25.5, 118.5, 120.5, 38.5, 122.5]",0.2601625919342041,0.1221214234828949,0.022216796875
3800,2718,0,"[64.5, 36.5, 92.5, 74.5, 46.5, 95.5]",0.3096774220466614,0.0732421875,0.0091552734375
3801,2719,0,"[100.5, 86.5, 44.5, 108.5, 94.5, 48.5]",0.3403141498565674,0.0625,0.0078125
3802,2720,0,"[118.5, 61.5, 57.5, 127.5, 70.5, 61.5]",0.4026845693588257,0.0791015625,0.0098876953125
3803,2721,0,"[39.5, 44.5, 58.5, 55.5, 61.5, 66.5]",0.21739129722118378,0.3282507359981537,0.06640625
3804,2721,1,"[0.0, 112.5, 123.5, 13.5, 125.5, 128.0]",0.2840937077999115,0.14561228454113007,0.02410125732421875
3805,2722,0,"[111.5, 102.5, 16.5, 128.0, 120.5, 20.5]",0.1772853136062622,0.14645259082317352,0.03521234169602394
3806,2723,0,"[0.0, 118.5, 53.5, 6.5, 126.5, 54.5]",0.08670520037412643,0.0126953125,0.0015869140625
3807,2724,0,"[3.5, 108.5, 84.5, 38.5, 128.0, 87.5]",0.08109820634126663,0.1377905309200287,0.05401702970266342
3808,2725,0,"[102.5, 81.5, 85.5, 107.5, 86.5, 87.5]",0.08704061806201935,0.01220703125,0.00152587890625
3809,2725,1,"[97.5, 73.5, 58.5, 104.5, 78.5, 60.5]",0.1117478534579277,0.01708984375,0.00213623046875
3810,2726,0,"[50.5, 45.5, 90.5, 58.5, 55.5, 94.5]",0.4054054021835327,0.078125,0.009765625
